token	subject	gender	language	session	word	vowel	f0	logf0	f1	logf1	f2	logf2	f3	logf3	fronting1	fronting2	height	group	heightMel	frontingMel
rec_s2_F_P54_oO100	P54	F	Spanish	s2	pelota	closed	196	2.2925	587	2.7687	1445	3.1597	3017	3.4796	0.3911	0.3199	0.4761	G3	231.8	309.2
rec_s2_F_P54_oO107	P54	F	Spanish	s2	sopa	closed	203	2.3067	497	2.6963	965	2.9846	2964	3.4719	0.2883	0.4872	0.3897	G3	181.3	203.2
rec_s2_F_P54_oO11	P54	F	Spanish	s2	pomo	closed	199	2.2980	586	2.7676	923	2.9652	3029	3.4812	0.1975	0.5161	0.4696	G3	229.1	142.9
rec_s2_F_P54_oO118	P54	F	Spanish	s2	coma	closed	198	2.2975	598	2.7770	870	2.9394	3026	3.4808	0.1624	0.5414	0.4795	G3	235.6	116.9
rec_s2_F_P54_oO119	P54	F	Spanish	s2	nota	closed	204	2.3091	632	2.8006	1208	3.0821	3061	3.4858	0.2815	0.4037	0.4915	G3	247.3	218.3
rec_s2_F_P54_oO123	P54	F	Spanish	s2	coma	closed	195	2.2905	580	2.7635	965	2.9846	3015	3.4793	0.2212	0.4947	0.4729	G3	229.1	161.3
rec_s2_F_P54_oO130	P54	F	Spanish	s2	capota	closed	194	2.2871	557	2.7460	1070	3.0294	3021	3.4802	0.2834	0.4508	0.4589	G3	218.6	209.4
rec_s2_F_P54_oO133	P54	F	Spanish	s2	sopa	closed	199	2.2990	574	2.7592	1078	3.0325	2915	3.4646	0.2733	0.4321	0.4602	G3	223.3	203.8
rec_s2_F_P54_oO138	P54	F	Spanish	s2	botas	closed	195	2.2893	493	2.6929	968	2.9860	2932	3.4672	0.2931	0.4811	0.4036	G3	185.1	206.4
rec_s2_F_P54_oO139	P54	F	Spanish	s2	toma	closed	102	2.0098	625	2.7959	1122	3.0500	2861	3.4565	0.2542	0.4065	0.7861	G3	323.9	194.0
rec_s2_F_P54_oO145	P54	F	Spanish	s2	coma	closed	200	2.3018	592	2.7723	1006	3.0025	2832	3.4521	0.2302	0.4495	0.4706	G3	231.3	170.1
rec_s2_F_P54_oO146	P54	F	Spanish	s2	copa	closed	98	1.9899	546	2.7373	915	2.9615	2936	3.4678	0.2242	0.5063	0.7474	G3	289.0	159.6
rec_s2_F_P54_oO149	P54	F	Spanish	s2	nota	closed	197	2.2945	638	2.8051	1279	3.1067	3159	3.4995	0.3017	0.3928	0.5105	G3	255.2	237.3
rec_s2_F_P54_oO15	P54	F	Spanish	s2	nota	closed	100	1.9991	633	2.8012	1169	3.0678	3081	3.4887	0.2666	0.4209	0.8021	G3	329.4	205.5
rec_s2_F_P54_oO19	P54	F	Spanish	s2	toma	closed	98	1.9902	592	2.7722	1052	3.0220	3099	3.4912	0.2498	0.4692	0.7820	G3	311.7	186.2
rec_s2_F_P54_oO20	P54	F	Spanish	s2	pomo	closed	198	2.2957	594	2.7736	956	2.9806	2982	3.4745	0.2070	0.4939	0.4779	G3	233.7	151.2
rec_s2_F_P54_oO21	P54	F	Spanish	s2	sola	closed	199	2.2992	580	2.7632	1136	3.0554	2619	3.4181	0.2922	0.3627	0.4640	G3	226.2	220.1
rec_s2_F_P54_oO23	P54	F	Spanish	s2	fobia	closed	195	2.2906	554	2.7435	929	2.9678	2972	3.4730	0.2243	0.5052	0.4529	G3	216.3	160.8
rec_s2_F_P54_oO24	P54	F	Spanish	s2	pomo	closed	198	2.2966	583	2.7656	919	2.9634	3175	3.5017	0.1979	0.5382	0.4690	G3	228.4	142.8
rec_s2_F_P54_oO28	P54	F	Spanish	s2	botas	closed	199	2.2982	548	2.7384	995	2.9980	3000	3.4771	0.2595	0.4791	0.4402	G3	210.4	187.8
rec_s2_F_P54_oO34	P54	F	Spanish	s2	capota	closed	189	2.2760	542	2.7337	1035	3.0148	3019	3.4798	0.2810	0.4651	0.4577	G3	214.8	204.9
rec_s2_F_P54_oO39	P54	F	Spanish	s2	pelota	closed	192	2.2843	592	2.7722	1458	3.1637	3010	3.4786	0.3915	0.3149	0.4879	G3	237.2	310.4
rec_s2_F_P54_oO43	P54	F	Spanish	s2	cosa	closed	192	2.2832	518	2.7147	1240	3.0933	2695	3.4305	0.3786	0.3372	0.4315	G3	200.3	284.0
rec_s2_F_P54_oO50	P54	F	Spanish	s2	destroza	closed	197	2.2947	567	2.7533	1176	3.0704	2818	3.4499	0.3171	0.3795	0.4587	G3	221.3	239.3
rec_s2_F_P54_oO54	P54	F	Spanish	s2	destroza	closed	200	2.3014	608	2.7838	1364	3.1348	2925	3.4661	0.3510	0.3314	0.4824	G3	238.9	276.4
rec_s2_F_P54_oO55	P54	F	Spanish	s2	fobia	closed	201	2.3021	532	2.7258	950	2.9777	3012	3.4788	0.2519	0.5011	0.4237	G3	200.8	179.7
rec_s2_F_P54_oO60	P54	F	Spanish	s2	fobia	closed	102	2.0074	542	2.7342	927	2.9673	3036	3.4822	0.2331	0.5149	0.7268	G3	283.6	166.1
rec_s2_F_P54_oO61	P54	F	Spanish	s2	sola	closed	198	2.2957	583	2.7656	1184	3.0734	2841	3.4535	0.3078	0.3802	0.4699	G3	228.4	234.1
rec_s2_F_P54_oO63	P54	F	Spanish	s2	sopa	closed	200	2.3017	596	2.7753	1135	3.0549	2911	3.4640	0.2796	0.4091	0.4736	G3	233.2	212.0
rec_s2_F_P54_oO64	P54	F	Spanish	s2	copa	closed	101	2.0064	508	2.7061	844	2.9262	2871	3.4580	0.2201	0.5318	0.6996	G3	267.1	151.7
rec_s2_F_P54_oO69	P54	F	Spanish	s2	copa	closed	192	2.2841	522	2.7180	891	2.9498	2604	3.4157	0.2317	0.4659	0.4339	G3	202.4	162.7
rec_s2_F_P54_oO7	P54	F	Spanish	s2	sola	closed	98	1.9906	568	2.7543	1161	3.0650	2716	3.4340	0.3106	0.3690	0.7637	G3	300.0	234.0
rec_s2_F_P54_oO71	P54	F	Spanish	s2	cosa	closed	192	2.2826	539	2.7314	1112	3.0459	2757	3.4404	0.3145	0.3945	0.4488	G3	211.0	232.5
rec_s2_F_P54_oO72	P54	F	Spanish	s2	cosa	closed	96	1.9838	541	2.7329	1214	3.0843	2681	3.4282	0.3514	0.3439	0.7492	G3	288.2	264.3
rec_s2_F_P54_oO73	P54	F	Spanish	s2	botas	closed	198	2.2959	496	2.6958	977	2.9900	2994	3.4762	0.2942	0.4862	0.3999	G3	184.4	208.1
rec_s2_F_P54_oO79	P54	F	Spanish	s2	destroza	closed	201	2.3023	606	2.7825	1298	3.1133	2944	3.4689	0.3308	0.3555	0.4802	G3	237.2	258.0
rec_s2_F_P54_oO80	P54	F	Spanish	s2	toma	closed	201	2.3035	645	2.8094	1173	3.0693	3120	3.4941	0.2600	0.4248	0.5059	G3	255.5	201.3
rec_s2_F_P54_oO83	P54	F	Spanish	s2	capota	closed	201	2.3035	520	2.7162	1032	3.0136	2939	3.4681	0.2974	0.4545	0.4128	G3	194.7	215.1
rec_s2_F_P56_oO10	P56	F	Spanish	s2	fobia	closed	204	2.3089	471	2.6727	985	2.9936	2878	3.4591	0.3209	0.4655	0.3638	G3	166.7	224.3
rec_s2_F_P56_oO104	P56	F	Spanish	s2	destroza	closed	216	2.3344	655	2.8160	1327	3.1230	2973	3.4732	0.3071	0.3502	0.4815	G3	249.2	243.8
rec_s2_F_P56_oO106	P56	F	Spanish	s2	botas	closed	204	2.3091	551	2.7414	1182	3.0726	2989	3.4755	0.3311	0.4029	0.4323	G3	208.2	249.2
rec_s2_F_P56_oO110	P56	F	Spanish	s2	sola	closed	107	2.0313	619	2.7915	1210	3.0828	2692	3.4301	0.2914	0.3472	0.7601	G3	316.9	225.0
rec_s2_F_P56_oO113	P56	F	Spanish	s2	sola	closed	212	2.3256	622	2.7936	1270	3.1038	2678	3.4279	0.3102	0.3241	0.4679	G3	236.8	242.1
rec_s2_F_P56_oO114	P56	F	Spanish	s2	pomo	closed	106	2.0259	476	2.6779	985	2.9936	2965	3.4721	0.3157	0.4784	0.6520	G3	246.0	221.6
rec_s2_F_P56_oO115	P56	F	Spanish	s2	coma	closed	206	2.3146	432	2.6358	998	2.9990	2963	3.4717	0.3632	0.4727	0.3212	G3	143.9	250.3
rec_s2_F_P56_oO119	P56	F	Spanish	s2	sopa	closed	210	2.3229	556	2.7451	1242	3.0941	2986	3.4751	0.3491	0.3809	0.4222	G3	206.4	265.4
rec_s2_F_P56_oO132	P56	F	Spanish	s2	capota	closed	209	2.3207	465	2.6675	1118	3.0486	2885	3.4602	0.3812	0.4115	0.3467	G3	159.9	273.2
rec_s2_F_P56_oO136	P56	F	Spanish	s2	pomo	closed	207	2.3158	529	2.7237	1001	3.0004	3001	3.4772	0.2767	0.4768	0.4079	G3	194.9	199.6
rec_s2_F_P56_oO137	P56	F	Spanish	s2	coma	closed	106	2.0248	539	2.7316	1024	3.0103	2965	3.4721	0.2787	0.4618	0.7067	G3	278.8	202.6
rec_s2_F_P56_oO14	P56	F	Spanish	s2	pelota	closed	100	1.9992	545	2.7366	1316	3.1192	2816	3.4497	0.3826	0.3304	0.7374	G3	286.8	293.2
rec_s2_F_P56_oO140	P56	F	Spanish	s2	botas	closed	214	2.3301	598	2.7764	1183	3.0731	2977	3.4737	0.2968	0.4006	0.4463	G3	224.0	226.5
rec_s2_F_P56_oO141	P56	F	Spanish	s2	copa	closed	104	2.0176	517	2.7131	1017	3.0073	2852	3.4552	0.2941	0.4479	0.6955	G3	269.2	211.4
rec_s2_F_P56_oO142	P56	F	Spanish	s2	nota	closed	209	2.3192	398	2.5998	1297	3.1129	1537	3.1867	0.5131	0.0738	0.2806	G3	122.3	366.8
rec_s2_F_P56_oO145	P56	F	Spanish	s2	toma	closed	106	2.0253	631	2.8001	1226	3.0885	2950	3.4699	0.2884	0.3814	0.7748	G3	323.4	224.4
rec_s2_F_P56_oO17	P56	F	Spanish	s2	pomo	closed	101	2.0060	383	2.5830	875	2.9422	2882	3.4596	0.3593	0.5174	0.5769	G3	197.9	232.9
rec_s2_F_P56_oO18	P56	F	Spanish	s2	cosa	closed	213	2.3293	575	2.7595	1248	3.0961	2763	3.4414	0.3366	0.3453	0.4301	G3	213.6	257.9
rec_s2_F_P56_oO21	P56	F	Spanish	s2	copa	closed	107	2.0301	487	2.6878	980	2.9911	2787	3.4451	0.3032	0.4540	0.6577	G3	251.0	213.9
rec_s2_F_P56_oO23	P56	F	Spanish	s2	destroza	closed	109	2.0370	569	2.7548	1306	3.1158	2739	3.4376	0.3610	0.3219	0.7178	G3	291.2	278.3
rec_s2_F_P56_oO30	P56	F	Spanish	s2	coma	closed	203	2.3074	495	2.6943	972	2.9877	2829	3.4516	0.2934	0.4639	0.3869	G3	180.2	206.8
rec_s2_F_P56_oO37	P56	F	Spanish	s2	sopa	closed	207	2.3160	570	2.7558	1226	3.0884	3033	3.4819	0.3326	0.3935	0.4397	G3	215.4	253.6
rec_s2_F_P56_oO38	P56	F	Spanish	s2	copa	closed	208	2.3188	484	2.6851	997	2.9986	2806	3.4480	0.3135	0.4494	0.3663	G3	170.8	221.6
rec_s2_F_P56_oO4	P56	F	Spanish	s2	fobia	closed	104	2.0167	505	2.7035	1078	3.0326	2779	3.4439	0.3292	0.4113	0.6868	G3	263.0	238.6
rec_s2_F_P56_oO44	P56	F	Spanish	s2	botas	closed	205	2.3118	522	2.7180	1176	3.0702	3005	3.4779	0.3523	0.4076	0.4062	G3	192.8	262.0
rec_s2_F_P56_oO46	P56	F	Spanish	s2	cosa	closed	209	2.3203	555	2.7446	1166	3.0667	2871	3.4581	0.3220	0.3914	0.4243	G3	206.6	242.1
rec_s2_F_P56_oO58	P56	F	Spanish	s2	toma	closed	213	2.3290	652	2.8140	1261	3.1007	2815	3.4494	0.2868	0.3487	0.4850	G3	250.0	225.4
rec_s2_F_P56_oO71	P56	F	Spanish	s2	destroza	closed	207	2.3153	521	2.7167	1284	3.1086	2747	3.4388	0.3919	0.3303	0.4013	G3	190.8	295.8
rec_s2_F_P56_oO73	P56	F	Spanish	s2	pelota	closed	205	2.3107	617	2.7904	1391	3.1434	3041	3.4830	0.3530	0.3397	0.4797	G3	239.5	279.8
rec_s2_F_P56_oO76	P56	F	Spanish	s2	capota	closed	210	2.3230	463	2.6659	1163	3.0657	3036	3.4823	0.3997	0.4167	0.3429	G3	158.0	288.9
rec_s2_F_P56_oO77	P56	F	Spanish	s2	toma	closed	109	2.0367	616	2.7897	1292	3.1114	2995	3.4764	0.3217	0.3650	0.7529	G3	313.8	251.5
rec_s2_F_P56_oO79	P56	F	Spanish	s2	nota	closed	206	2.3146	363	2.5595	1210	3.0830	1941	3.2880	0.5235	0.2050	0.2449	G3	103.8	361.0
rec_s2_F_P56_oO8	P56	F	Spanish	s2	fobia	closed	107	2.0280	566	2.7526	1039	3.0166	2831	3.4519	0.2639	0.4354	0.7246	G3	291.4	194.3
rec_s2_F_P56_oO80	P56	F	Spanish	s2	sola	closed	210	2.3219	640	2.8059	1314	3.1186	2883	3.4598	0.3128	0.3411	0.4840	G3	246.6	246.8
rec_s2_F_P56_oO81	P56	F	Spanish	s2	cosa	closed	212	2.3261	589	2.7700	1137	3.0556	2877	3.4589	0.2856	0.4032	0.4439	G3	221.1	216.0
rec_s2_F_P56_oO82	P56	F	Spanish	s2	capota	closed	211	2.3244	419	2.6221	1067	3.0281	3034	3.4820	0.4061	0.4538	0.2977	G3	132.9	281.6
rec_s2_F_P56_oO85	P56	F	Spanish	s2	sopa	closed	201	2.3023	555	2.7443	1216	3.0848	2679	3.4280	0.3405	0.3431	0.4420	G3	212.4	257.9
rec_s2_F_P56_oO94	P56	F	Spanish	s2	nota	closed	214	2.3295	428	2.6315	1257	3.0992	3005	3.4778	0.4677	0.3786	0.3020	G3	135.8	337.7
rec_s2_F_P56_oO95	P56	F	Spanish	s2	pelota	closed	220	2.3414	616	2.7896	1401	3.1466	2844	3.4540	0.3570	0.3074	0.4482	G3	228.2	283.1
